gene_id,TCGA-2J-AAB1,TCGA-2J-AAB4,TCGA-2J-AAB6,TCGA-2J-AAB8,TCGA-2J-AAB9,TCGA-2J-AABA,TCGA-2J-AABE,TCGA-2J-AABF,TCGA-2J-AABH,TCGA-2J-AABI,TCGA-2J-AABK,TCGA-2J-AABO,TCGA-2J-AABP,TCGA-2J-AABR,TCGA-2J-AABT,TCGA-2J-AABU,TCGA-2J-AABV,TCGA-2L-AAQA,TCGA-2L-AAQE,TCGA-2L-AAQI,TCGA-2L-AAQJ,TCGA-2L-AAQL,TCGA-2L-AAQM,TCGA-3A-A9I5,TCGA-3A-A9I7,TCGA-3A-A9I9,TCGA-3A-A9IB,TCGA-3A-A9IC,TCGA-3A-A9IH,TCGA-3A-A9IJ,TCGA-3A-A9IL,TCGA-3A-A9IN,TCGA-3A-A9IO,TCGA-3A-A9IR,TCGA-3A-A9IS,TCGA-3A-A9IU,TCGA-3A-A9IV,TCGA-3A-A9IX,TCGA-3A-A9IZ,TCGA-3A-A9J0,TCGA-3E-AAAY,TCGA-3E-AAAZ,TCGA-F2-6879,TCGA-F2-6880,TCGA-F2-7273,TCGA-F2-7276,TCGA-F2-A44G,TCGA-F2-A44H,TCGA-F2-A7TX,TCGA-F2-A8YN,TCGA-FB-A4P5,TCGA-FB-A4P6,TCGA-FB-A545,TCGA-FB-A5VM,TCGA-FB-A78T,TCGA-FB-A7DR,TCGA-FB-AAPP,TCGA-FB-AAPQ,TCGA-FB-AAPS,TCGA-FB-AAPU,TCGA-FB-AAPY,TCGA-FB-AAPZ,TCGA-FB-AAQ0,TCGA-FB-AAQ1,TCGA-FB-AAQ2,TCGA-FB-AAQ3,TCGA-FB-AAQ6,TCGA-H6-8124,TCGA-H6-A45N,TCGA-H8-A6C1,TCGA-HV-A5A3,TCGA-HV-A5A4,TCGA-HV-A5A5,TCGA-HV-A5A6,TCGA-HV-A7OL,TCGA-HV-A7OP,TCGA-HV-AA8V,TCGA-HV-AA8X,TCGA-HZ-7289,TCGA-HZ-7918,TCGA-HZ-7919,TCGA-HZ-7920,TCGA-HZ-7922,TCGA-HZ-7923,TCGA-HZ-7924,TCGA-HZ-7925,TCGA-HZ-7926,TCGA-HZ-8001,TCGA-HZ-8002,TCGA-HZ-8003,TCGA-HZ-8005,TCGA-HZ-8315,TCGA-HZ-8317,TCGA-HZ-8519,TCGA-HZ-8636,TCGA-HZ-8637,TCGA-HZ-8638,TCGA-HZ-A49G,TCGA-HZ-A49H,TCGA-HZ-A49I,TCGA-HZ-A4BH,TCGA-HZ-A4BK,TCGA-HZ-A77O,TCGA-HZ-A77P,TCGA-HZ-A77Q,TCGA-HZ-A8P0,TCGA-HZ-A8P1,TCGA-HZ-A9TJ,TCGA-HZ-A9TJ,TCGA-IB-7644,TCGA-IB-7645,TCGA-IB-7646,TCGA-IB-7647,TCGA-IB-7649,TCGA-IB-7651,TCGA-IB-7652,TCGA-IB-7654,TCGA-IB-7885,TCGA-IB-7886,TCGA-IB-7887,TCGA-IB-7888,TCGA-IB-7889,TCGA-IB-7890,TCGA-IB-7891,TCGA-IB-7893,TCGA-IB-7897,TCGA-IB-8126,TCGA-IB-8127,TCGA-IB-A5SO,TCGA-IB-A5SP,TCGA-IB-A5SQ,TCGA-IB-A5SS,TCGA-IB-A5ST,TCGA-IB-A6UF,TCGA-IB-A6UG,TCGA-IB-A7LX,TCGA-IB-A7M4,TCGA-IB-AAUM,TCGA-IB-AAUN,TCGA-IB-AAUO,TCGA-IB-AAUP,TCGA-IB-AAUQ,TCGA-IB-AAUR,TCGA-IB-AAUS,TCGA-IB-AAUT,TCGA-IB-AAUU,TCGA-IB-AAUV,TCGA-IB-AAUW,TCGA-L1-A7W4,TCGA-LB-A7SX,TCGA-LB-A8F3,TCGA-LB-A9Q5,TCGA-M8-A5N4,TCGA-OE-A75W,TCGA-PZ-A5RE,TCGA-Q3-A5QY,TCGA-Q3-AA2A,TCGA-RB-A7B8,TCGA-RB-AA9M,TCGA-RL-AAAS,TCGA-S4-A8RM,TCGA-S4-A8RO,TCGA-S4-A8RP,TCGA-US-A774,TCGA-US-A776,TCGA-US-A779,TCGA-US-A77E,TCGA-US-A77G,TCGA-US-A77J,TCGA-XD-AAUG,TCGA-XD-AAUH,TCGA-XD-AAUI,TCGA-XD-AAUL,TCGA-XN-A8T3,TCGA-XN-A8T5,TCGA-YB-A89D,TCGA-YH-A8SY,TCGA-YY-A8LH,TCGA-Z5-AAPL
RAP1B,1452.6829,1623.3165,2266.6667,1990.1293,1967.8457,1808.0476,1815.9396,2003.7211,970.3833,1041.7271,2141.0146,2254.8077,2976.8543,1826.2214,2349.1865,1663.7555,1662.9921,2455.6606,1510.658,1632.9485,2482.1782,2577.027,1332.9377,3205.2821,2249.7887,1799.4334,2818.0994,1868.1481,2361.0493,1116.1059,1355.4978,1556.582,1638.6913,812.1286,1446.1608,2401.5817,1787.5684,2206.0235,2704.8327,1316.6095,2204.7782,2114.0613,2459.6584,1094.8144,2297.006,2543.2016,2294.702,2164.4295,3205.365,3236.356,2289.4498,1671.6621,2109.7653,2617.6317,1889.7212,2263.824,1641.4537,3335.7863,2767.5862,2025.2271,1223.727,2711.0789,2557.195,2791.9061,1176.3611,4528.8063,1584.9765,3888.0702,2058.4567,2172.4138,16369.8019,1725.9538,2186.0196,2740.8994,2415.2803,1075.5873,1923.8603,1193.8621,6429.1688,2527.1984,2812.7228,2626.0284,2010.7066,2469.8476,1844.6384,2695.6385,2615.7242,2759.5092,2586.0963,2287.3623,2352.7382,2514.1992,2464.6362,2226.931,1901.2497,2684.5981,2145.1842,2033.3698,2790.8008,1641.0397,2828.4137,2210.704,1498.5068,2402.2239,3074.0306,2160.2896,2048.503,1748.5552,2072.2362,1963.8037,2725.1559,4392.8934,3231.3121,2851.5997,2289.438,1719.5865,2218.43,2161.9535,2048.9368,1623.5438,2693.4507,2501.0301,2358.771,2749.0083,2810.7196,2262.378,2250.5987,3555.0087,1891.5149,1665.5921,2273.3121,3960.5276,2361.2931,2781.6459,2183.1289,2107.3078,2256.1501,1473.1183,1447.4424,1851.4237,2315.2518,2074.6173,2312.8945,2506.6144,1913.2775,1816.7874,2911.8012,1926.4648,2495.3541,1097.5299,2056.3452,1954.7842,2407.2372,2550.149,2439.9797,2944.258,2855.0829,2158.3035,2005.1502,2131.2969,1940.5405,2262.2404,1718.3695,1547.3684,1879.4708,1625.75,2134.4978,2057.0516,2199.1474,1906.0811,2232.6913,2447.2511,1950.5198,2237.8692,2442.789,2076.5673,2244.1589,2426.6343,3103.1339
REG4,68137.561,2168.771,13.4503,10859.6945,861.7363,513.5431,4308.9255,7391.5124,5741.7247,0.7257,7165.5202,1221.9551,0,78.5405,2282.8536,2383.1878,2781.1024,2672.029,4311.8628,16803.6769,5072.7723,2835.1178,33.8279,5.4022,3465.765,775.6374,67.3184,2600.4938,215.6616,3.1919,285.2551,11.5473,18.1042,0,22.7169,172.232,27.5011,720.7759,179.1822,10179.0335,396.8796,849.6634,67738.5159,3985.2716,283.9654,837.9102,5977.3731,366.8904,123.131,2308.8135,2061.3764,1351.4986,37.0931,21.3876,49018.7266,313.7613,513478.6994,27677.9625,7.5862,85598.6979,13238.3532,5850.1086,69122.4185,17.9865,152.6291,36644.2079,2923.9437,60.9635,13636.0094,1127.694,24.1385,5564.7501,10288.8504,3077.6231,9489.2175,8214.5046,40.2522,975.5781,299826.9733,164.8262,60228.5511,29.4602,7787.5803,56.9914,30938.1546,178.5378,1730.3788,50.3067,81.9964,2222.3388,1.7249,23780.7649,8506.6905,12.6545,2990.4745,1313.1604,10124.6244,876.3676,712.6628,3167.1022,4866.3307,31444.5516,492.1214,21187.1166,913.631,927.5482,368970.0599,2925.308,5220.6834,15496.319,4412.474,1.0152,6248.0397,7006.8074,2585.1208,102.0408,278.3121,76.1937,54452.9717,2.4525,30.82,10548.8257,103.5133,662.1636,61.4693,20.9613,647.7333,19617.9499,6368.0744,1457.4566,282.8161,72.8722,3976.8458,129.1324,454.1252,45.4616,10610.7025,3250.1792,295.1096,578.4469,2431.8503,3128.1888,5132.5518,214.6007,7056.8182,44363.0166,32.7122,806.921,1.2816,19.9467,8695.4315,1096.1407,71.7978,5692.6514,72090.7221,645.1201,6677.7217,3188.7694,118.8841,78.7781,56735.1351,1437.7279,38625.7279,1450.5263,331731.0142,2028.7869,6902.1834,2436.7869,7.9172,283.7838,303.4878,10055.9683,1913.5135,66.4557,20.8582,10139.26,50.8178,64705.1042,658.1197
RHOC,12866.3415,11352.6936,11509.9415,6957.4618,7193.9979,8480.3507,5476.7998,7382.6526,8550.5226,6379.1727,5877.4721,10297.2756,10302.4724,6980.2103,6122.6533,10069.869,7911.811,5787.6533,12220.1112,6129.5087,12275.2475,10472.4064,2814.2433,6475.3902,8856.2975,9890.085,14008.6667,12791.6049,14836.1243,4244.7134,2712.068,3401.8476,922.7984,1291.6941,756.02,11471.8805,1741.5462,4791.4242,10415.6134,10937.9456,8387.6158,5173.5228,11982.3322,3094.2007,4808.5163,6066.9792,7368.6534,5344.519,7377.3087,14376.6513,7464.6813,4927.1117,12298.2589,16521.1268,6945.0687,7162.2392,5030.0817,8988.764,9274.4828,13257.841,11368.9057,10467.777,9715.4462,10127.4044,12459.2834,14690.2731,6231.9249,6475.3113,7862.8215,6259.1595,11258.6675,7890.3815,6238.0127,10541.7559,19729.5132,6653.7283,9670.2231,9455.3707,6622.5823,3934.9693,9651.0338,4023.5054,7870.6638,4373.4261,4424.9377,8867.5871,7763.2148,12413.9059,4732.2638,4065.548,6103.4929,7518.3643,5170.3836,3081.6381,7611.6403,3255.8437,4512.7313,6223.1947,6694.3752,10132.3064,7029.5176,10217.9364,7664.1396,6184.0491,10300.8226,7135.1394,6392.8144,7417.2936,9783.2686,7694.1718,6014.553,6513.198,8071.6153,5746.7665,4332.6093,6376.6234,9656.5312,12618.6121,6590.2004,8328.9831,5688.4975,10234.0338,6477.7805,5944.4623,7243.2534,3300.6867,3643.4997,7629.3466,7949.6319,11038.2919,12073.3557,8277.4457,7711.6645,10424.5467,4691.0164,6839.9107,9328.4301,4435.1254,6189.4323,10901.4623,6372.4423,6667.7296,6101.4427,7384.1254,5995.2153,12912.6545,6448.8613,4409.7523,5586.2437,6721.0947,7861.4213,7261.0185,15974.7272,12143.4955,13557.596,5945.9546,10563.0858,11333.3333,6114.5923,7939.9786,3781.289,6544.6624,7782.4246,7270.3158,5391.4748,11396.8755,8438.8646,9586.4902,6994.5189,6122.2973,4270.1718,9913.3234,10997.921,10510.0211,7788.4386,9740.4933,10267.5234,9326.4249,5773.2194
RHOU,1299.0244,912.8788,333.9181,775.5582,705.2519,973.8531,721.4429,1183.3082,1731.2718,125.1814,796.6466,1316.5064,409.2583,1431.6636,1083.229,724.8908,626.7717,1009.451,767.3772,1187.4223,1799.0099,1327.971,249.8516,1076.2305,1401.5216,648.7252,661.0904,953.0864,1372.568,1817.7949,343.7002,726.9053,473.8135,1866.6219,661.5175,581.7223,729.6198,1303.5222,400,703.9873,994.1492,1352.2812,1106.8905,887.3888,1547.8377,1172.1366,552.4283,1112.9754,1396.6579,729.2616,1106.9548,1612.3978,358.0621,287.9499,669.5797,1775.8522,400.626,661.4136,649.6552,926.2579,758.3965,847.2122,482.5455,550.5871,201.9544,975.4468,852.5822,432.5113,1299.2985,1265.0862,819.9306,637.8291,783.3622,440.0428,569.3161,2503.5751,677.0126,2395.5046,997.3863,2418.4049,1254.8523,1034.8664,1352.0343,1432.4056,1913.217,1602.1337,1770.9938,707.1575,1970.41,1157.8395,274.2561,1416.5089,1900.3441,1306.8423,753.6485,1231.5082,1723.5489,1388.9497,1925.187,1214.6885,791.4567,1227.5796,368.6758,2875.3834,1150.9988,1448.8369,1307.7844,600.5888,852.263,1336.1963,2270.6861,728.4264,1584.9451,1073.5194,576.4323,1176.7824,1235.8052,654.5271,2188.3202,1980.5553,1449.0919,1598.2695,762.5138,1403.2379,506.7466,1619.4434,1652.2688,1258.3047,1092.5998,880.2611,644.5462,594.7433,1113.1498,606.1511,805.7233,331.5485,614.2531,1091.7563,1431.1411,239.0521,970.1882,458.5459,1229.486,1295.4434,1392.3445,1341.2867,1359.8344,1584.3492,340.4892,1144.3813,1400,728.0201,943.1361,913.1082,720.2847,1082.8232,681.3266,694.7431,1909.0129,1363.3441,2177.131,511.349,1208.0466,942.7368,687.4081,668.0336,1021.3974,1581.9261,1447.6248,1160.8108,1186.3613,945.5176,602.9106,950.9494,834.3266,882.8366,521.6121,1199.4267,1208.547
RNF43,1207.3171,579.9663,347.9532,724.7944,629.1533,1278.8477,1174.0404,593.2489,491.7247,454.2816,761.3929,792.4679,5.7864,1033.3952,419.2741,251.0917,716.5354,852.6041,373.9574,669.9899,883.6634,393.2812,450.4451,415.9664,860.5241,431.1615,690.1139,261.2346,371.3097,583.0563,1109.9211,493.649,470.1927,166.9701,750.1136,422.6714,648.2391,487.1873,397.7695,1531.5553,612.8718,966.3426,556.5371,580.5462,316.4338,254.856,1072.8477,701.3423,387.8628,710.7211,475.7581,1238.4196,247.5397,500.7825,921.7645,842.7773,1657.4509,487.3102,128.9655,739.6547,724.2687,845.0398,750.7579,422.1834,144.7185,301.8704,825.3521,654.9456,703.0398,428.3405,464.861,845.7818,962.4495,893.469,830.5607,4791.6241,533.9476,618.1111,1048.092,204.908,499.089,419.3371,665.5246,407.2233,1332.6683,712.8961,1737.9563,259.7137,679.5009,387.5197,276.8435,771.2988,646.8714,537.5533,555.4487,388.7288,1175.3914,913.0197,247.714,963.8289,394.0485,752.1697,243.0161,572.0859,216.8038,577.1411,1327.5449,932.5046,773.7952,543.2515,290.6445,483.7563,542.3419,564.3295,932.1206,708.7199,812.597,538.0549,796.3692,82.3334,135.388,599.0935,354.6099,458.454,159.6702,260.571,470.7045,747.5231,838.8222,490.8953,320.0674,343.1066,384.8842,368.1236,731.1093,789.3794,538.1689,787.8136,368.7465,433.8352,420.1949,360.9694,302.5248,295.4434,669.8565,795.4836,103.1056,609.5163,31.1866,2970.196,1059.8985,484.1288,631.8208,737.8352,761.1022,135.087,900.5047,734.1697,560.0858,467.3098,1008.7318,320.7278,1102.1705,905.6842,1270.9456,664.5071,1378.1659,466.9101,274.056,279.0541,345.1327,324.418,1034.9272,482.0675,243.7426,474.3063,303.7383,940.5799,269.5157
ROBO1,441.9512,600.5892,769.0058,615.7462,548.7674,635.0399,609.8351,867.9011,486.4983,881.3498,392.5193,798.0769,1000,1147.8046,1321.6521,708.5153,127.5591,304.8462,878.5913,1287.0219,454.4554,340.8869,234.4214,752.7011,907.0161,454.9575,643.7569,885.4321,498.3061,73.414,541.0195,644.3418,70.3479,239.9549,31.8037,794.3761,230.1108,1156.1001,368.0297,488.5133,639.688,909.4989,659.3051,325.2531,1154.7572,1216.6778,559.6026,945.1902,337.7309,504.715,807.6993,512.2616,744.1332,462.1805,301.2901,962.262,48.6872,270.1296,1386.8966,221.5209,518.4182,562.6358,204.2677,354.7339,315.0302,319.8925,284.507,1416.9892,1081.8394,588.9009,298.2274,632.993,884.4598,1240.8994,355.5145,26.5577,970.4171,295.2237,630.9462,1220.0409,789.432,1661.6783,1029.5503,1380.3844,1005.2369,1379.9812,678.9365,838.8548,1331.1943,1116.9376,863.3031,617.5691,825.7933,1012.8885,1044.1318,3352.8658,605.7251,763.6761,611.2497,593.591,925.366,453.7126,476.0679,965.8742,1170.3878,1049.8915,186.8263,705.2666,738.857,689.5706,1419.9584,1191.8782,1297.1772,1594.9626,832.4735,947.5219,715.7927,654.5271,629.8625,446.3519,1445.2394,541.8212,1501.9678,1428.9697,1747.3763,2505.2403,875.5378,464.6766,1046.8811,178.1843,1226.8435,1106.3668,878.1127,245.2551,329.5897,430.7376,342.8861,480.2867,598.6509,286.7641,1562.4209,808.0357,1465.284,1330.2303,964.7129,506.1781,1460.0414,819.5045,273.4166,279.717,461.4213,546.2434,369.9024,286.4945,356.2255,840.8367,355.4434,860.8124,922.3176,1095.9271,345.5301,401.414,794.6003,653.8947,556.1,169.7793,489.9563,139.6623,1179.659,1632.4324,1497.6575,751.3621,789.605,971.519,1169.2491,983.556,873.2477,109.3595,993.7322
RPS15,6877.561,3816.4983,6434.5029,5030.3173,4952.8403,4795.3656,5151.2255,3536.8123,5744.338,7048.6212,7612.2098,3891.8269,7043.1352,4141.6203,4322.9036,3667.0306,21201.5748,7117.6352,6277.5718,4597.1315,6310.396,11584.3315,9539.4659,8989.1957,4831.3609,8182.4363,5762.3703,5833.0864,3606.2337,9363.4792,10476.6896,12057.1594,5014.3541,4850.394,4994.5479,4018.8928,4919.8821,4605.2067,3498.1413,4432.0042,5408.0936,8494.7644,2766.49,11521.3256,2587.6248,2295.3784,4447.0199,5847.8747,4568.6016,4175.7438,5214.4543,2815.3951,5620.7419,14413.6672,6574.6983,4897.5031,7081.2033,6090.0312,6226.8966,6723.3485,5340.7367,6643.0123,7448.9627,6044.4667,4256.3983,14484.5207,10581.2207,2964.1438,4113.0164,6471.9828,5380.5514,5301.9882,3673.0214,2930.9422,14067.7757,54631.2564,4660.5238,4208.3423,14437.0099,2498.1595,3153.7669,2691.8436,2191.863,2519.5494,2216.7082,2801.6944,2667.8568,5941.9223,2122.2816,2593.0781,3409.2281,2217.3419,3098.2541,4067.8994,2343.4414,3074.928,2492.4877,4001.0941,5844.8324,4596.8918,2393.0886,4754.0984,8685.4713,4919.4785,4690.3643,6363.8449,6491.018,6095.7366,6269.9749,6140.184,2600,2474.1117,2445.6351,4105.514,2131.9576,2308.7729,2962.4573,3055.8026,6496.0224,5717.7893,4098.514,5925.4223,2288.5664,2997.7485,2928.7856,2037.2244,3533.7144,3300.913,4651.6854,7671.5722,5099.5125,3520.6376,5569.6811,5771.4454,7483.4031,5167.0141,11112.8582,7147.6703,4016.3013,10039.6944,5046.7384,4669.0051,7895.4013,6035.7668,5117.823,3203.6643,5145.3416,3813.2127,3151.554,3569.0595,9747.2081,7397.1226,3539.9196,12520.854,7290.666,11900.9504,7170.8724,7805.8542,3409.8712,7711.6827,4377.5468,10155.3714,4858.126,3530.1053,8842.7242,7782.1384,4165.0655,3233.2268,8024.3605,4894.5946,4337.8449,5014.3635,4268.1913,4419.3038,5511.323,5643.371,5263.4346,7744.6809,8019.943
RUNX3,244.878,447.8114,58.4795,142.8907,195.0697,674.4951,522.8919,370.6919,115.4181,299.7097,143.1642,152.2436,466.5965,595.5473,509.3867,612.4454,203.1496,106.5755,450.4171,126.8074,237.6238,252.2692,92.5816,116.4466,474.2181,386.4023,105.6132,258.2716,490.5624,278.2285,168.3648,120.0924,36.2085,54.7386,18.1736,242.0914,52.1959,636.6514,96.6543,199.1022,356.4115,119.2969,776.7962,62.5959,624.0852,711.9893,151.2141,215.8837,407.6517,924.9674,794.625,350.8174,315.6699,516.9536,129.4216,212.0625,22.257,62.8208,673.1034,111.5114,494.0412,648.0811,182.9528,131.4014,240.1117,190.734,76.9953,395.4389,654.7155,403.0172,76.3088,507.7915,302.7152,167.5589,494.7628,41.8795,231.3288,71.3205,519.08,725.1534,801.7112,655.6452,267.2377,746.5209,377.8055,184.4995,400.0876,648.6708,474.8663,605.139,170.332,502.8398,148.8467,377.2627,361.7932,1280.8197,231.852,336.4333,482.128,286.6181,387.329,290.7425,111.8206,176.3804,648.0611,295.2196,76.0479,90.7208,107.6784,361.6564,754.6778,170.0508,554.6262,472.4302,380.9395,172.8068,143.9652,307.7956,1257.8415,200.4029,592.1849,498.1459,127.5981,503.9134,118.4408,796.5305,723.2107,584.3424,654.0101,115.236,383.2967,796.66,985.1464,53.9658,251.755,109.2916,252.5995,324.7312,231.5908,316.7686,1478.382,116.7092,2119.9279,776.5801,646.5311,844.9084,627.3292,332.2847,94.8414,1740.4616,110.1523,186.3439,431.9357,444.3893,1325.5382,2401.7827,258.111,240.7407,294.4206,459.8071,239.0852,118.0036,276.8661,360.8421,64.6742,63.9821,151.0917,73.9388,1138.8551,241.8919,760.0208,458.6429,485.6549,560.654,1065.5542,273.3813,244.743,122.1475,2430.7692
SBNO2,2240.9756,3909.5118,3414.6199,2186.604,2837.0847,4066.3848,4127.6399,2479.6669,3780.9233,4898.0406,2019.7764,1415.0641,2964.7554,2975.8813,2397.9975,2468.3406,1593.7008,3329.5797,4143.1881,2177.1028,3453.4653,2527.22,1621.365,1635.054,2549.8732,3289.5184,3831.9057,3471.1111,2587.9392,1063.9713,1516.8921,1463.6259,439.1569,648.6012,661.0632,4829.0861,959.1694,2079.0199,2931.5985,2156.3243,3178.9371,1933.0591,1045.9364,1245.7809,1957.1524,2138.9819,4178.2561,3083.8926,3259.015,2811.9834,2385.3278,2517.7112,5240.7267,4280.1252,3759.8835,3916.0871,945.2269,3255.0167,4097.931,2828.7099,2243.7703,3629.2542,3785.1696,2593.5548,2864.1228,1240.522,3438.4977,2805.1444,3301.6368,4028.556,7835.6713,4327.7808,2710.5719,2474.8394,4433.7646,2109.2952,4326.8671,2452.9933,4330.3711,719.0184,1606.195,1116.6654,1748.1799,2123.2604,1454.1147,2435.2055,2863.6573,2097.7505,1120.8556,1576.2979,3224.6658,1580.4619,1877.4054,2338.449,2262.6933,2324.6878,2172.3865,3076.5864,1857.0241,2790.2627,3076.5539,3358.7271,2469.4638,2908.3589,5891.3043,3831.2062,1932.9341,4375.0954,3892.4591,2603.3742,1864.0333,1230.9645,1401.725,1131.3819,2393.4293,2543.0692,2228.9792,2349.5846,1510.2386,3628.2736,1433.6819,1036.6708,2147.1324,1614.6671,1371.8141,1234.1887,1903.4027,2911.8695,4346.3774,3339.8143,2684.0572,2548.6289,2383.1367,4351.9531,3885.8299,4549.8379,2545.2701,2258.7814,3207.4199,7431.2725,1916.6166,2255.7398,5234.8963,3379.7158,3002.3923,2562.8462,2813.2505,1928.0378,3268.1833,2437.2028,2458.8832,3757.0222,5863.297,4539.7219,3941.5691,2661.3199,4251.6222,2892.4731,2380.6867,1803.8585,2448.2328,4053.4748,2792.4828,3064,1845.6639,1877.1443,3816.1572,2107.257,1858.7089,2337.8378,2126.4966,2263.4968,4554.262,2234.7046,3098.3313,4917.2662,3453.271,4803.8805,3668.3761
SCTR,408.7805,2029.0404,20.4678,75.2056,2284.03,1236.2612,710.9604,1181.1819,1219.9477,21.4078,2189.5959,940.7051,1.5781,1972.1707,466.8335,131.0044,8447.2441,517.1928,95.4588,1167.0165,409.901,1864.2048,1.7804,1031.2125,336.4328,1884.9858,796.9364,280,445.649,3686.6605,369.4375,101.0393,153.11,11836.2833,4.5434,784.71,10.1024,1582.44,927.881,403.4856,2311.0678,165.6694,134.5701,3045.1059,880.6387,1260.8841,307.3951,1529.0828,737.467,266.7779,1011.0768,3126.0218,569.2657,33.3855,2379.1094,366.6629,0,626.4135,562.7586,236.9148,3173.8895,735.6988,455.3098,999.2506,25.128,2341.3726,498.5915,394.615,991.4263,1435.8836,417.3626,1635.6797,1917.3888,244.6467,1034.504,0,1844.3259,803.9767,0,767.2802,385.0115,357.2828,244.9679,881.0471,230.4239,9.727,489.8042,320.6544,1321.2121,976.4027,2.1561,850.4354,424.1111,48.2453,1016.8662,285.943,179.0289,2024.07,1402.6046,1107.9631,149.748,1691.4176,1835.0757,557.5153,744.4183,705.4685,213.1737,304.8741,1845.4242,546.6258,137.6299,0,16.2049,1445.8816,123.5406,562.9473,321.7499,426.9531,163.1163,744.1535,297.7435,1344.8702,130.1603,1445.6953,381.1844,200.9396,1762.7402,181.0529,294.0721,444.6994,54.4066,7.5909,71.2101,1469.6033,2650.1371,441.2994,130.8648,2636.5591,619.4491,1029.9897,399.0751,901.148,125.789,440.4704,2405.5024,1106.519,341.2008,2443.9638,2.5633,692.5664,2209.6447,2178.5796,450.8903,1040.2185,219.3425,469.0816,3533.5256,2363.7993,1852.7897,2992.4973,579.6258,405.9526,1529.3806,1514.1053,0,2402.6036,380.786,1115.9288,2006.0901,777.7027,317.0224,569.0936,576.7152,1408.2278,57.211,843.7821,66.0047,616.911,22.2222
SEMA5A,217.0732,538.2997,463.7427,759.577,463.0225,926.8827,673.3467,653.4952,436.4111,340.7112,440.6707,820.5128,1615.4655,858.9981,244.6809,395.1965,359.0551,504.7255,441.1492,451.8424,394.0594,440.5009,1160.2374,327.7311,419.6957,491.7847,731.6336,842.963,453.7799,5162.3886,2225.2041,1743.0716,2237.6827,158.0191,4276.6924,399.8243,3727.2345,1046.2481,243.1227,841.8273,351.0483,527.6739,1892.5206,996.6247,1417.4318,1144.6752,534.7682,819.9105,306.9481,631.9237,744.507,786.1035,478.4254,259.7809,293.7994,386.2729,139.8018,270.1296,1280,259.8178,466.9556,389.5728,341.6304,327.2546,288.0409,296.6139,322.0657,913.6285,851.9096,643.319,310.686,902.7405,806.4702,379.5503,276.032,726.2513,1244.4229,326.3454,240.9827,829.4479,846.4707,1680.7961,2340.8994,1186.216,1643.1421,1424.5372,1139.3404,1210.6339,1609.9822,1447.8238,549.3747,850.0568,1076.08,1078.7974,981.5608,1597.1822,865.412,861.0503,623.9956,283.3173,969.0425,442.623,367.0151,526.8405,1078.1434,668.8985,196.4072,201.9409,175.8365,1210.1227,1305.6133,778.6802,1155.5149,1797.1409,1142.5468,894.7787,1035.0605,911.6388,1020.8896,1056.3195,1061.6401,418.2118,1946.7675,1225.6889,2833.5832,1800.8674,1245.377,549.8932,660.5967,219.3038,886.1898,1369.0103,1072.5208,211.0447,311.3388,212.1543,206.4418,566.3082,705.4525,231.182,1455.9422,913.9031,811.5419,921.6071,561.0048,386.4508,1900.207,911.9151,154.2241,595.6164,188.3249,686.9148,314.7616,350.5462,529.803,714.791,258.832,948.626,884.9785,919.0782,288.1497,303.582,802.0116,1115.3684,94.5615,203.0298,796.9432,136.011,961.0231,1885.8108,1293.5971,476.4735,789.1892,872.3629,926.1025,791.3669,1088.785,199.7575,890.0285
SERPINC1,2.439,1.6835,2.924,5.6404,1.0718,28.1822,1.8499,1.0632,0.4355,1.4514,2.5795,2.4038,2.6302,12.987,1.2516,1.0917,3.1496,0,79.24,1.4576,0,1.2937,48.6647,3.6014,5.0719,1.6997,59.6594,14.321,1.9359,19.6835,2.1448,7.5058,3.6208,1.0328,2.2717,3.5149,0.5612,9.8009,0.7435,1.5844,1.9503,3.3657,0.8834,0,2.1291,1.6745,2.7594,1.1186,0,122.0586,0.7263,1.3624,0.757,0.5216,0.8323,5.0165,2.0866,0.8974,0,2.2528,1.6251,2.1723,1.1842,3.4974,0.4653,0.7509,2.8169,2.0596,0.7794,27.4784,0.7787,2.6867,3.4662,0.5353,8.0099,107.2523,3.8797,2.5935,2.091,1.636,3.5649,3.4475,1.2848,2.9821,0.4988,0.6275,2.1217,2.045,7.4866,0,1.2937,0.7573,2.039,0.5273,4.1947,0.6404,1.5815,1.0941,0.5542,4.9512,0.9599,0.9643,1.6607,1.1503,0.5875,1.9947,0,0.8723,2.8638,0.3067,2.4948,1.0152,0.7841,1.3615,1.0861,1.0602,0.3103,0,1.1301,0,1.6511,7.0045,0,1.2866,0.3748,1.4456,1.3723,1.5541,1.1623,0.5076,5.8818,1.1386,1.3106,0.9637,2.1472,0,0.5072,2.1505,0.5621,34.9232,1.32,8.9286,1.8034,0,4.1866,0.8522,0,0.7865,0,18.0912,63.9594,1.8269,0,20.854,30.9224,19.678,0.721,19.1159,1.7167,2.6795,0,1.0086,1.5881,52.6316,65.1641,51.3872,0.4367,49.2926,6.6991,0,2.0822,3.9624,23.7006,2.1097,2.3838,1.0277,0.5841,1.3229,4.5584
