Gene,TCGA-AF-2687-01A-02D-1734-05,TCGA-AF-2690-01A-02D-1734-05,TCGA-AF-2693-01A-02D-1734-05,TCGA-AF-3911-01A-01D-1734-05,TCGA-AF-4110-01A-02D-1734-05,TCGA-AF-6136-01A-11D-1828-05,TCGA-AF-6655-01A-11D-1828-05,TCGA-AF-6672-01A-11D-1828-05,TCGA-AF-A56K-01A-32D-A39G-05,TCGA-AF-A56L-01A-31D-A39G-05,TCGA-AF-A56N-01A-12D-A39G-05,TCGA-AG-3591-01A-01D-1734-05,TCGA-AG-3592-01A-02D-1734-05,TCGA-AG-3725-01A-11D-1734-05,TCGA-AG-3731-01A-11D-1734-05,TCGA-AG-3732-01A-11D-1658-05,TCGA-AG-3742-01A-11D-1658-05,TCGA-AG-4021-01A-01D-1734-05,TCGA-AG-4022-01A-01D-1734-05,TCGA-AG-A01W-01A-21D-A081-05,TCGA-AG-A01Y-01A-41D-A081-05,TCGA-AG-A020-01A-21D-A081-05,TCGA-AG-A026-01A-32D-A081-05,TCGA-AG-A02N-01A-11D-A081-05,TCGA-AG-A036-01A-12D-A081-05,TCGA-AH-6544-01A-11D-1828-05,TCGA-AH-6547-01A-11D-1828-05,TCGA-AH-6549-01A-11D-1828-05,TCGA-AH-6643-01A-11D-1828-05,TCGA-AH-6644-01A-21D-1828-05,TCGA-AH-6897-01A-11D-1926-05,TCGA-AH-6903-01A-11D-1926-05,TCGA-BM-6198-01A-11D-1734-05,TCGA-CI-6619-01B-11D-1828-05,TCGA-CI-6620-01A-11D-1828-05,TCGA-CI-6621-01A-11D-1828-05,TCGA-CI-6622-01A-11D-1828-05,TCGA-CI-6623-01B-11D-1828-05,TCGA-CI-6624-01C-11D-1828-05,TCGA-CL-4957-01A-01D-1734-05,TCGA-CL-5917-01A-11D-1658-05,TCGA-CL-5918-01A-11D-1658-05,TCGA-DC-4745-01A-01D-1734-05,TCGA-DC-4749-01A-01D-1734-05,TCGA-DC-5337-01A-01D-1658-05,TCGA-DC-5869-01A-01D-1658-05,TCGA-DC-6154-01A-31D-1926-05,TCGA-DC-6155-01A-11D-1658-05,TCGA-DC-6156-01A-11D-1658-05,TCGA-DC-6157-01A-11D-1658-05,TCGA-DC-6158-01A-11D-1658-05,TCGA-DC-6160-01A-11D-1658-05,TCGA-DC-6681-01A-11D-1828-05,TCGA-DC-6682-01A-11D-1828-05,TCGA-DC-6683-01A-11D-1828-05,TCGA-DT-5265-01A-21D-1828-05,TCGA-DY-A0XA-01A-11D-A153-05,TCGA-DY-A1DC-01A-31D-A153-05,TCGA-DY-A1DD-01A-21D-A153-05,TCGA-DY-A1DE-01A-11D-A153-05,TCGA-DY-A1DF-01A-11D-A153-05,TCGA-DY-A1DG-01A-11D-A153-05,TCGA-DY-A1H8-01A-21D-A153-05,TCGA-EF-5830-01A-01D-1658-05,TCGA-EF-5831-01A-01D-1658-05,TCGA-EI-6506-01A-11D-1734-05,TCGA-EI-6507-01A-11D-1734-05,TCGA-EI-6508-01A-11D-1734-05,TCGA-EI-6509-01A-11D-1734-05,TCGA-EI-6510-01A-11D-1734-05,TCGA-EI-6511-01A-11D-1734-05,TCGA-EI-6512-01A-11D-1734-05,TCGA-EI-6513-01A-21D-1734-05,TCGA-EI-6514-01A-11D-1734-05,TCGA-EI-6881-01A-11D-1926-05,TCGA-EI-6882-01A-11D-1926-05,TCGA-EI-6883-01A-31D-1926-05,TCGA-EI-6884-01A-11D-1926-05,TCGA-EI-6885-01A-11D-1926-05,TCGA-EI-6917-01A-11D-1926-05,TCGA-EI-7002-01A-11D-1926-05,TCGA-EI-7004-01A-11D-1926-05,TCGA-F5-6464-01A-11D-1734-05,TCGA-F5-6465-01A-11D-1734-05,TCGA-F5-6571-01A-12D-1828-05,TCGA-F5-6702-01A-11D-1828-05,TCGA-F5-6810-01A-11D-1828-05,TCGA-F5-6811-01A-11D-1828-05,TCGA-F5-6812-01A-11D-1828-05,TCGA-F5-6813-01A-11D-1828-05,TCGA-F5-6814-01A-31D-1926-05,TCGA-F5-6861-01A-11D-1926-05,TCGA-F5-6863-01A-11D-1926-05,TCGA-F5-6864-01A-11D-1926-05,TCGA-G5-6233-01A-11D-1734-05,TCGA-G5-6235-01A-11D-1734-05,TCGA-G5-6572-01A-11D-1828-05,TCGA-G5-6572-02A-12D-1828-05,TCGA-G5-6641-01A-11D-1828-05
TNC,0.060046915,0.064729064,0.065004,0.170814316,0.0672602,0.087271871,0.154999188,0.060954058,0.078320319,0.079078041,0.07103476,0.053300017,0.412585244,0.087194326,0.205438955,0.319061072,0.062007661,0.042693584,0.159044719,0.200004721,0.059977403,0.065898992,0.219608507,0.069327035,0.077997577,0.068915599,0.094567183,0.066211132,0.051386874,0.067953556,0.057458632,0.130676032,0.052378963,0.086320013,0.067005804,0.060475059,0.236715875,0.067857917,0.071451622,0.068154639,0.054695145,0.270204609,0.135788218,0.056961935,0.066835419,0.246671608,0.16674951,0.060913423,0.172715616,0.077472288,0.074461433,0.076099193,0.068764606,0.062195153,0.218582357,0.060845682,0.06859142,0.087576142,0.060386576,0.046288279,0.135455406,0.312003401,0.057329595,0.085238329,0.157322228,0.051407469,0.29659669,0.069562291,0.045167201,0.276708418,0.056407602,0.043465409,0.046836859,0.175055198,0.084356129,0.22556347,0.067497902,0.201953386,0.052205155,0.489061126,0.066810002,0.171823945,0.062956804,0.052221805,0.085629629,0.090826159,0.077259378,0.375016847,0.072515202,0.071931368,0.161917054,0.082688132,0.05749559,0.082010549,0.300772216,0.07406995,0.059826084,0.102942556,0.082285526
TNFRSF10A,0.132490336,0.132071066,0.114897801,0.122448309,0.098141381,0.124090831,0.150371686,0.112251832,0.114759251,0.140650667,0.086688542,0.076632835,0.106313596,0.074472924,0.12652511,0.115280083,0.123784721,0.098046842,0.101258764,0.104470485,0.105728311,0.0858984,0.082786606,0.083804114,0.134019538,0.128785926,0.173045808,0.110133449,0.096178375,0.159061871,0.07812149,0.124424279,0.113393329,0.142547497,0.131209837,0.130927474,0.102517131,0.110959822,0.182459647,0.114761795,0.105214324,0.101380399,0.099320512,0.086114216,0.11271663,0.114806167,0.099107448,0.122414817,0.140213542,0.116368202,0.162792221,0.103113799,0.152730886,0.152348611,0.156084284,0.154474952,0.114105763,0.122735938,0.08713798,0.124610853,0.065057624,0.0727415,0.076162732,0.102581835,0.140061574,0.101873885,0.194880487,0.093875562,0.084557654,0.07994991,0.090687551,0.08474086,0.095915947,0.078676206,0.102407792,0.098815405,0.093552872,0.155091557,0.106439163,0.137679809,0.132622827,0.174940002,0.168032778,0.101208198,0.142251486,0.220036869,0.117838537,0.1090229,0.138779619,0.132347099,0.111341279,0.139692535,0.125704915,0.150463246,0.112389224,0.124869529,0.167305316,0.185206799,0.124583983
TNFRSF10B,0.11738126,0.109729421,0.112993742,0.103500572,0.121820022,0.130594665,0.125190298,0.104559069,0.110335932,0.119461296,0.101430432,0.082876604,0.085137549,0.063325592,0.091782953,0.105899082,0.101141916,0.106250633,0.097319107,0.10936769,0.117170213,0.110772863,0.111723244,0.101872972,0.117428834,0.124702743,0.125816477,0.121947978,0.096228738,0.131178118,0.123430282,0.107971838,0.101070567,0.131172118,0.121739244,0.130717682,0.10250291,0.109611549,0.132341493,0.098523078,0.118416701,0.095590528,0.096795867,0.07988714,0.118193474,0.119849178,0.081790893,0.129579854,0.123398607,0.128803787,0.129107778,0.13072101,0.12782644,0.126946308,0.119237838,0.139356308,0.099339219,0.119284588,0.105539062,0.101769072,0.06420674,0.101175845,0.120703752,0.110947609,0.123395947,0.113061642,0.113846192,0.090119269,0.105777934,0.105040821,0.075275074,0.106710161,0.08643076,0.078145957,0.125635353,0.125010681,0.10074336,0.127590007,0.117997476,0.136038275,0.128767856,0.129082587,0.112475354,0.086717119,0.136768925,0.147037939,0.12279982,0.115113169,0.126775103,0.134674158,0.132039061,0.131481252,0.108863746,0.127727346,0.105734235,0.092208336,0.125114209,0.138848833,0.131053545
TNFRSF10C,0.580939282,0.353222046,0.376967506,0.708103331,0.541386206,0.666220991,0.580476232,0.66279447,0.627632927,0.608990697,0.68355256,0.280028093,0.293390949,0.292705022,0.581052567,0.226353149,0.291055806,0.190622151,0.572652834,0.298659193,0.590751022,0.611526063,0.768155286,0.296909482,0.64754123,0.598345823,0.470372931,0.319567434,0.350420897,0.258493129,0.77164186,0.371047392,0.289732988,0.646038646,0.56022816,0.401429593,0.599339383,0.286035731,0.565142873,0.317387738,0.277411601,0.782013891,0.41876749,0.622156416,0.712625394,0.64127526,0.325545318,0.649987601,0.287491396,0.337780623,0.276651648,0.344984284,0.534806034,0.560496005,0.306069591,0.645134413,0.72473664,0.675437446,0.276366827,0.32785933,0.503382103,0.858466261,0.644387822,0.318146235,0.650734307,0.558319105,0.576880739,0.301288745,0.612516207,0.250949245,0.25855633,0.352419089,0.22679025,0.601882054,0.773175767,0.304171659,0.347835753,0.341018062,0.279022996,0.645153018,0.338482864,0.309198168,0.327286564,0.260711982,0.276751429,0.579857642,0.472102543,0.610737984,0.346563928,0.355320886,0.655624934,0.286173362,0.537668028,0.643207545,0.312745822,0.422877981,0.278164013,0.380060954,0.654696356
TNFRSF10D,0.289597522,0.321527686,0.318761514,0.311318569,0.292246978,0.302346175,0.300267093,0.287175162,0.327120223,0.317019222,0.315780073,0.274778602,0.313409133,0.285608181,0.300203148,0.283090728,0.290590733,0.283649589,0.308361562,0.29366396,0.300597835,0.30919123,0.394157279,0.290543349,0.296144319,0.332198497,0.314603594,0.297027523,0.323089792,0.294292342,0.299905555,0.302969678,0.278210252,0.325910775,0.329258974,0.321993025,0.295665067,0.310418721,0.308285936,0.321934526,0.302780024,0.364539842,0.326294162,0.290517973,0.30102503,0.326247903,0.347895297,0.297180114,0.292005872,0.346446022,0.296938516,0.338676796,0.306799398,0.310876139,0.322997291,0.303530571,0.334933505,0.291994959,0.282703969,0.292186517,0.28868669,0.296993685,0.326807697,0.318982902,0.30350335,0.302300089,0.274195516,0.30593858,0.27503517,0.278818105,0.284177168,0.348214577,0.282870054,0.283428804,0.297117031,0.285965196,0.335029563,0.303933769,0.291227797,0.370199426,0.365685231,0.30454058,0.299586347,0.282115933,0.313340858,0.312088105,0.314612936,0.305478086,0.310458103,0.292175686,0.303603986,0.309676944,0.323921523,0.325515153,0.297387146,0.299665631,0.322616036,0.296377292,0.292611032
TNFRSF11A,0.069098437,0.048078256,0.062970325,0.044051468,0.05357037,0.064350619,0.063047145,0.05130683,0.048725284,0.056525739,0.052218509,0.036338439,0.046199794,0.040684679,0.063532877,0.056177085,0.048717036,0.038231474,0.048674893,0.051415486,0.048161271,0.05814489,0.043544203,0.053507138,0.061449757,0.070707044,0.083339674,0.088158931,0.049508401,0.050090208,0.047082388,0.076671835,0.046058121,0.074443797,0.064940194,0.084244978,0.05632174,0.052806109,0.062797191,0.051003793,0.050961562,0.052189763,0.036128437,0.03708602,0.055956168,0.06630161,0.061158202,0.057136251,0.07301112,0.047559043,0.058405742,0.052559329,0.06553417,0.080102673,0.049388422,0.057728362,0.050467545,0.057881807,0.046136002,0.042001698,0.03797975,0.036087359,0.052953565,0.047966712,0.053907101,0.050556177,0.036226338,0.037672419,0.035351267,0.046676986,0.044290176,0.034793713,0.037332089,0.03901776,0.050364069,0.040232744,0.067783037,0.052892914,0.236708812,0.050531476,0.046904128,0.072172464,0.061157236,0.045046005,0.054484928,0.075708178,0.060810708,0.062846018,0.059385029,0.057413686,0.052495682,0.062422951,0.053623267,0.058679669,0.050363512,0.043470316,0.058210396,0.08492146,0.061625951
TNFRSF11B,0.055107661,0.05355193,0.044828986,0.035412321,0.05315629,0.047373449,0.055165425,0.038847006,0.054327305,0.066453531,0.039966846,0.03000934,0.03257962,0.033254566,0.05439648,0.047922072,0.039303225,0.030592422,0.032980726,0.05724523,0.083651825,0.056249207,0.077777449,0.038433017,0.052398476,0.073329179,0.072585033,0.053121878,0.056493629,0.041505569,0.066187016,0.061668153,0.050601555,0.075054744,0.053108213,0.072841101,0.042281221,0.049505908,0.059675213,0.045210985,0.044500724,0.048826419,0.034518057,0.040353547,0.05533763,0.05677068,0.052865965,0.05099667,0.062232281,0.044000443,0.062402191,0.052913668,0.05426212,0.077928186,0.043414964,0.052236127,0.058769134,0.0593699,0.044586938,0.041505199,0.05504975,0.035556325,0.041158006,0.058464748,0.065757393,0.036996166,0.056655506,0.053718182,0.031564295,0.04602049,0.053445536,0.042450448,0.038253397,0.036189458,0.052631335,0.048050297,0.078357581,0.063586577,0.046018252,0.11011792,0.04412418,0.050597851,0.061906234,0.04755978,0.052027659,0.074379347,0.054791161,0.051062405,0.059746984,0.078277721,0.09193451,0.056145011,0.04718776,0.074564362,0.050029636,0.132323178,0.043384382,0.065633653,0.048496394
TNFRSF12A,0.115923673,0.125523364,0.109156122,0.143413958,0.137240904,0.117993209,0.137378091,0.117950854,0.118745226,0.105378733,0.065851282,0.080718037,0.093112433,0.110955537,0.108339588,0.0945623,0.068691387,0.115239756,0.093441406,0.078741176,0.130023488,0.105233142,0.119233181,0.157692119,0.111114027,0.126601284,0.126893332,0.15572597,0.094816093,0.08690502,0.085491896,0.097858781,0.095070209,0.140588675,0.08366082,0.131912011,0.130085962,0.108054564,0.129392602,0.10625145,0.087564198,0.10869229,0.117888448,0.10218091,0.114591734,0.111540747,0.116889644,0.09711202,0.137227022,0.12390009,0.122479438,0.076336722,0.11349248,0.112918218,0.083529639,0.081068978,0.142933072,0.119974279,0.122468807,0.066707576,0.079565972,0.123411315,0.123845702,0.07767504,0.153683723,0.1248612,0.108860154,0.096497206,0.103007751,0.121365486,0.068024969,0.119038596,0.099410917,0.073765553,0.069223252,0.117155382,0.101214473,0.094009336,0.124283329,0.162485749,0.136090947,0.106874487,0.103600668,0.08406557,0.151258508,0.14656616,0.116063852,0.095042788,0.152208061,0.15627951,0.110330529,0.114634999,0.116790968,0.137759467,0.111239931,0.12320168,0.15660452,0.137645656,0.099277856
TNFRSF17,0.840452349,0.775502927,0.797046054,0.813144913,0.777245197,0.815891501,0.879517359,0.816368577,0.810686358,0.866475199,0.887303988,0.756948991,0.802260979,0.514557309,0.811777205,0.659543164,0.766620271,0.78393977,0.888527858,0.755135546,0.824441073,0.90230229,0.742412991,0.698728866,0.797411192,0.933977687,0.856031039,0.856629762,0.850291316,0.616271951,0.661040844,0.90575328,0.922086296,0.78374842,0.846917163,0.878765834,0.806561529,0.85772074,0.812131914,0.859015616,0.884265389,0.829699237,0.765097808,0.836438707,0.77902787,0.847410196,0.826429679,0.888922897,0.862289908,0.848531718,0.77939773,0.789702321,0.901407121,0.897335871,0.825050067,0.924718941,0.890203443,0.924321072,0.803452886,0.735625757,0.854373805,0.812629298,0.740899794,0.768464161,0.947616765,0.905248523,0.903272374,0.80788078,0.923291286,0.73429658,0.840032315,0.715042355,0.673915795,0.858341366,0.901086121,0.849549587,0.878086628,0.872555893,0.747047183,0.911334285,0.904527789,0.846812278,0.900638198,0.779496886,0.853679821,0.816699844,0.651447679,0.838406358,0.837241865,0.891431369,0.848005879,0.80232207,0.83827235,0.888587947,0.84272525,0.875569226,0.881922642,0.866462126,0.82694106
TNFRSF6B,0.535749159,0.30019104,0.283824394,0.224273243,0.282490326,0.26328844,0.297668496,0.256620185,0.294390061,0.472197155,0.205604363,0.180289577,0.214844679,0.158093415,0.316568114,0.267472735,0.218354781,0.301959556,0.252653901,0.605174195,0.583374256,0.188635696,0.511024493,0.216119377,0.324504022,0.288734214,0.441341774,0.267670656,0.191847253,0.188246564,0.336758894,0.205810188,0.652625426,0.554761932,0.263829954,0.333006143,0.309188317,0.402983384,0.380186538,0.218824008,0.154599071,0.214544521,0.14925496,0.215703166,0.342238109,0.500726366,0.315209019,0.268190479,0.589669325,0.201758187,0.425862493,0.576370643,0.297506024,0.342569522,0.298906071,0.348401067,0.275144251,0.212625534,0.284113004,0.212638306,0.144126873,0.173863871,0.395838032,0.27734795,0.656266082,0.213110697,0.307545391,0.252754666,0.20953756,0.190534794,0.452092103,0.205166525,0.202523914,0.243378193,0.28872516,0.163510948,0.404995748,0.282986173,0.32048117,0.301036035,0.280979769,0.5105447,0.287005201,0.252298383,0.225433433,0.726661206,0.332303493,0.349759149,0.563782958,0.728691772,0.346707027,0.586143103,0.260137688,0.447427081,0.185957322,0.231831034,0.604178055,0.525187785,0.404973194
TNFRSF9,0.328017275,0.189707347,0.344120388,0.27192552,0.21261168,0.126926631,0.111764177,0.136229193,0.118086017,0.1395286,0.131403437,0.096583535,0.290786362,0.080792229,0.303766141,0.120798625,0.577200721,0.077953913,0.108306077,0.321448867,0.317583645,0.240238179,0.15145555,0.130565295,0.122683761,0.140250842,0.223107945,0.21428676,0.115912341,0.092367575,0.171875969,0.264507874,0.098080584,0.307702996,0.145050836,0.250558286,0.129541841,0.096750045,0.133141744,0.244821053,0.626349568,0.116156082,0.109884025,0.106053978,0.175458817,0.149231613,0.358131841,0.110417998,0.194461192,0.120970412,0.186490629,0.131824347,0.137739996,0.156245641,0.124262827,0.312985427,0.201791007,0.120786965,0.263660583,0.364599503,0.094248206,0.110017026,0.16914437,0.405024384,0.11401719,0.13229459,0.086878597,0.117474423,0.101392798,0.112242002,0.099344811,0.395029976,0.11145728,0.10356289,0.38985904,0.082411033,0.226272378,0.152210894,0.443611419,0.191173772,0.117969863,0.141595206,0.254162604,0.092917972,0.097100905,0.204600687,0.350617578,0.208804755,0.117555263,0.366423938,0.310721035,0.140228456,0.36537494,0.127205159,0.173231584,0.147297808,0.510408421,0.275105557,0.383345492
TNFSF10,0.265766533,0.267971812,0.264982008,0.281558871,0.264718822,0.272312681,0.26842676,0.238576652,0.260192915,0.262906702,0.269657649,0.213676513,0.260099836,0.251046669,0.266180883,0.227879416,0.269564231,0.26183801,0.261961355,0.259262251,0.263293615,0.263744767,0.264434005,0.265938043,0.270631254,0.276916801,0.278357809,0.27400292,0.277489712,0.271560039,0.270967556,0.269291061,0.252439755,0.271865426,0.272541883,0.267498116,0.27070506,0.266942034,0.278534264,0.263443642,0.274379369,0.262647675,0.262656791,0.258571176,0.271232225,0.278639658,0.280905231,0.266503356,0.280135814,0.275372104,0.271879339,0.26371429,0.280437716,0.266152074,0.266692406,0.28586118,0.262478457,0.274323219,0.267596477,0.266356644,0.26480023,0.269474156,0.26410605,0.274283152,0.276962101,0.258338267,0.262113558,0.26261243,0.264633917,0.254896127,0.263077172,0.262493919,0.261176814,0.26539301,0.262937484,0.270721336,0.274671869,0.265147638,0.271153405,0.268397566,0.278053359,0.291887845,0.276839871,0.262589185,0.272629846,0.290934127,0.290107524,0.268776888,0.273108547,0.278164449,0.272877696,0.271433703,0.274744731,0.276498143,0.267770728,0.262926704,0.271856893,0.301499779,0.266241682
TNFSF11,0.238063978,0.523539587,0.14492997,0.347037775,0.280141629,0.577006404,0.130550756,0.111759159,0.256592606,0.471394464,0.278482324,0.507873146,0.672135082,0.13265381,0.466278265,0.116648644,0.398549792,0.501795161,0.228033296,0.439166989,0.249339979,0.267497325,0.622482923,0.463894053,0.495481909,0.387322662,0.293354801,0.692236195,0.700290968,0.588446429,0.71507279,0.367325705,0.381086915,0.299431847,0.10857417,0.300180099,0.532056836,0.259268253,0.225069401,0.306333612,0.636709306,0.543361512,0.27319629,0.109640468,0.123976627,0.664535477,0.409591268,0.539586038,0.177682017,0.350156491,0.395795181,0.258620121,0.543386154,0.586549642,0.497587481,0.543802437,0.178776281,0.40189738,0.527717501,0.437838869,0.430636258,0.76544648,0.112450794,0.309534138,0.485399164,0.327527558,0.51987165,0.59941471,0.239284203,0.545104125,0.458077466,0.650404803,0.217708668,0.626847292,0.573483951,0.608779095,0.498582301,0.473961756,0.127579464,0.508939518,0.514531009,0.464055904,0.422398734,0.432339804,0.707825607,0.152413168,0.080131746,0.519177689,0.269595191,0.540636319,0.633817487,0.54350956,0.290234994,0.450758401,0.598831707,0.476952142,0.453800481,0.378916721,0.288532516
TNFSF12,0.177151636,0.169838395,0.113279125,0.158201808,0.196101486,0.094398612,0.187644065,0.091143182,0.210256335,0.226869064,0.152476991,0.100660469,0.088952203,0.05954872,0.164649146,0.136378298,0.219807974,0.10397235,0.099698939,0.120167405,0.145464636,0.127674708,0.261575041,0.122448087,0.159724365,0.133748245,0.170430464,0.190024912,0.249395746,0.138502253,0.143251766,0.117946698,0.189242422,0.25559883,0.143350482,0.223893534,0.154459788,0.129041537,0.142349448,0.150305548,0.110982209,0.245175663,0.122746998,0.117954423,0.121940776,0.125035453,0.097939529,0.142231183,0.137059399,0.146588213,0.145934172,0.147014434,0.112726247,0.235313525,0.148466304,0.140619601,0.222860457,0.10914645,0.18196887,0.122480858,0.089195041,0.071802037,0.183846746,0.178066023,0.262107457,0.153395786,0.213760389,0.094409812,0.112598154,0.08914833,0.146926978,0.184971696,0.136153914,0.070373263,0.105754407,0.091101782,0.284097369,0.119700814,0.244281169,0.251096905,0.104268243,0.229961565,0.154343816,0.155798012,0.138167313,0.213389955,0.168490822,0.147432212,0.134183416,0.297269492,0.272044029,0.160333814,0.175542059,0.213940181,0.154055827,0.096453293,0.133235917,0.246787058,0.158290077
TNFSF9,0.097299211,0.242468003,0.20416888,0.083378915,0.105051188,0.110496698,0.168193255,0.242311859,0.190222952,0.139534364,0.216637695,0.095377561,0.121046798,0.09043604,0.139155911,0.140582517,0.11421168,0.094102982,0.091481973,0.165656366,0.11155809,0.126159052,0.293751157,0.103808793,0.262277826,0.194201928,0.198838071,0.115726395,0.083863208,0.133731871,0.10112595,0.174941585,0.09041475,0.139718814,0.117345561,0.268386979,0.135371339,0.28297425,0.144651628,0.125995217,0.125945678,0.11383417,0.140142467,0.230314924,0.122913574,0.139914456,0.13020341,0.163550833,0.139665925,0.256345228,0.134531337,0.25592299,0.208978983,0.126769052,0.212746997,0.136243151,0.245687071,0.10896881,0.091027686,0.208739687,0.072452385,0.123302272,0.106694793,0.128815859,0.254767622,0.166601356,0.138468486,0.276655314,0.082348072,0.078680196,0.243978562,0.131794842,0.093366943,0.145955238,0.188535549,0.099297355,0.299939216,0.143610085,0.127573433,0.127066894,0.31424101,0.303584634,0.088449527,0.10451887,0.13555311,0.091335696,0.121858471,0.149499112,0.124547703,0.24444022,0.124186909,0.167614083,0.154609909,0.227071264,0.082077335,0.110665117,0.106376587,0.185290736,0.278792958
TNIK,0.271706576,0.25288539,0.263011559,0.263704657,0.272150687,0.27168621,0.268779696,0.269607814,0.247685904,0.258212544,0.256371058,0.268495385,0.263096502,0.260839656,0.26344106,0.271280996,0.276851174,0.274767619,0.262173766,0.275754581,0.267709115,0.273182839,0.275390555,0.265393812,0.270389157,0.286092266,0.274726492,0.271509233,0.264444828,0.269406938,0.265923417,0.274447364,0.266226209,0.26602401,0.273485132,0.27358857,0.272127025,0.271362172,0.280279526,0.265415119,0.272014551,0.265966168,0.266263919,0.264688541,0.271782165,0.280952855,0.276118103,0.271100808,0.276951808,0.270011049,0.270081592,0.271298317,0.274224585,0.267978807,0.280186497,0.271773785,0.278274046,0.276967975,0.272097288,0.233466183,0.262019718,0.26433174,0.271403535,0.283963051,0.272612255,0.266544766,0.269736663,0.264279324,0.265064702,0.265714425,0.259347845,0.259330843,0.262798199,0.25872191,0.278781128,0.274982916,0.271170246,0.27681833,0.270414815,0.277672155,0.268546252,0.282087523,0.266721204,0.261166486,0.275776021,0.278433992,0.276323442,0.276152442,0.280701433,0.272166413,0.269973569,0.284254104,0.28590089,0.285910592,0.261616481,0.258801287,0.272478626,0.273019712,0.273726052
TNNC1,0.242525433,0.248878774,0.281904624,0.194056747,0.330081549,0.241572184,0.306944522,0.233319876,0.270718026,0.297534328,0.221575592,0.23858327,0.222819537,0.179449788,0.278638439,0.262326949,0.290978419,0.187982895,0.219240223,0.302799834,0.213968572,0.356391955,0.235343064,0.217241027,0.249380097,0.314323166,0.307816733,0.303925779,0.322082325,0.234931509,0.225054864,0.267091117,0.361660542,0.254537839,0.23150907,0.278389287,0.261601803,0.204307023,0.254326852,0.253593266,0.21060175,0.26056961,0.369927885,0.240227237,0.320442852,0.241880611,0.22309716,0.244836455,0.262260736,0.290900065,0.238921365,0.286300163,0.351121986,0.334759463,0.282577383,0.319533904,0.216290521,0.205996599,0.177900704,0.275617091,0.174369981,0.164169418,0.264807396,0.24043141,0.358867294,0.292224148,0.324668795,0.260287039,0.182172968,0.194534084,0.364499545,0.308972174,0.185654265,0.244374087,0.258634633,0.300852812,0.314943181,0.258338562,0.236382276,0.340240821,0.293571913,0.35345936,0.34595928,0.282698879,0.254218854,0.285171453,0.262528473,0.239529179,0.279870237,0.373876832,0.314743134,0.32505325,0.242495536,0.268951786,0.262140657,0.228306852,0.247238152,0.336452677,0.246185943
TNS1,0.275757794,0.338654367,0.314704542,0.313760049,0.435421801,0.279292494,0.309600272,0.41350809,0.319137642,0.396308189,0.278015065,0.320688895,0.292499156,0.21157093,0.275100664,0.227904501,0.237802274,0.313378322,0.315898385,0.362214472,0.348175853,0.274842728,0.380468251,0.211046592,0.344798163,0.406496491,0.330000358,0.298590575,0.410936592,0.346566,0.290846498,0.33613576,0.389509698,0.310695444,0.28949166,0.368717338,0.262158842,0.304120873,0.327442054,0.272155704,0.314679141,0.318746016,0.414076068,0.293867177,0.25315969,0.274333597,0.266514438,0.319632746,0.360307023,0.275080846,0.29938002,0.346029396,0.334060762,0.353517928,0.290176803,0.387115573,0.335313502,0.460274332,0.256915839,0.322938021,0.105106383,0.277032672,0.278654137,0.313205489,0.330462941,0.325068034,0.39915675,0.154141082,0.333866075,0.23674554,0.364120173,0.302802535,0.284171171,0.276825001,0.343902008,0.193693831,0.399386624,0.381591934,0.451584767,0.453061947,0.337644032,0.352314621,0.361276627,0.224562271,0.340576154,0.337036385,0.297798261,0.299801974,0.330652531,0.498612345,0.299014667,0.349926359,0.373155051,0.347653914,0.327674585,0.31832235,0.325377162,0.36519787,0.355482446
TNS4,0.50082544,0.45594596,0.434066862,0.362078447,0.454809031,0.447792932,0.478330805,0.395415775,0.432239931,0.270457515,0.362581197,0.326221863,0.389027112,0.329659094,0.50092267,0.480569294,0.395165588,0.386326308,0.433094216,0.417419049,0.337363812,0.36045374,0.271621071,0.356981664,0.458180987,0.448028015,0.594171236,0.443132507,0.379508218,0.475451066,0.335274701,0.414267085,0.54488191,0.465179769,0.483955843,0.463745382,0.415822608,0.465461333,0.539400034,0.382925645,0.402336437,0.420469346,0.390079623,0.403265206,0.488805418,0.470769504,0.355756093,0.487684815,0.524187914,0.40404133,0.534918235,0.443707053,0.498044119,0.452163614,0.446538953,0.46432968,0.370560945,0.432574079,0.364913751,0.392978752,0.335102541,0.347941112,0.337368749,0.456703252,0.479797078,0.417736962,0.593044462,0.351543015,0.355980336,0.384038036,0.492917648,0.406090408,0.377214693,0.367334805,0.433434403,0.397162593,0.408731548,0.485460435,0.476636156,0.531630933,0.369546849,0.584557004,0.568233817,0.492035875,0.445548604,0.667949911,0.543460834,0.457661396,0.508191556,0.46639622,0.485975704,0.523271783,0.514978135,0.463976659,0.430769849,0.431843576,0.427354071,0.655440892,0.481368581
