gene_id,TCGA-AF-2687,TCGA-AF-2690,TCGA-AF-2693,TCGA-AF-3911,TCGA-AF-4110,TCGA-AF-5654,TCGA-AF-6136,TCGA-AF-6655,TCGA-AF-6672,TCGA-AF-A56K,TCGA-AF-A56L,TCGA-AF-A56N,TCGA-AG-3591,TCGA-AG-3592,TCGA-AG-3725,TCGA-AG-3731,TCGA-AG-3732,TCGA-AG-3742,TCGA-AG-3902,TCGA-AG-4021,TCGA-AG-4022,TCGA-AH-6544,TCGA-AH-6547,TCGA-AH-6549,TCGA-AH-6643,TCGA-AH-6644,TCGA-AH-6897,TCGA-AH-6903,TCGA-BM-6198,TCGA-CI-6619,TCGA-CI-6620,TCGA-CI-6621,TCGA-CI-6622,TCGA-CI-6623,TCGA-CI-6624,TCGA-CL-4957,TCGA-CL-5917,TCGA-CL-5918,TCGA-DC-4745,TCGA-DC-4749,TCGA-DC-5337,TCGA-DC-5869,TCGA-DC-6154,TCGA-DC-6155,TCGA-DC-6156,TCGA-DC-6157,TCGA-DC-6158,TCGA-DC-6160,TCGA-DC-6681,TCGA-DC-6682,TCGA-DC-6683,TCGA-DT-5265,TCGA-DY-A0XA,TCGA-DY-A1DC,TCGA-DY-A1DD,TCGA-DY-A1DE,TCGA-DY-A1DF,TCGA-DY-A1DG,TCGA-DY-A1H8,TCGA-EF-5830,TCGA-EF-5831,TCGA-EI-6506,TCGA-EI-6507,TCGA-EI-6508,TCGA-EI-6509,TCGA-EI-6510,TCGA-EI-6511,TCGA-EI-6512,TCGA-EI-6513,TCGA-EI-6514,TCGA-EI-6881,TCGA-EI-6882,TCGA-EI-6883,TCGA-EI-6884,TCGA-EI-6885,TCGA-EI-6917,TCGA-EI-7002,TCGA-EI-7004,TCGA-F5-6464,TCGA-F5-6465,TCGA-F5-6571,TCGA-F5-6702,TCGA-F5-6810,TCGA-F5-6811,TCGA-F5-6812,TCGA-F5-6813,TCGA-F5-6814,TCGA-F5-6861,TCGA-F5-6863,TCGA-F5-6864,TCGA-G5-6233,TCGA-G5-6235,TCGA-G5-6572,TCGA-G5-6572,TCGA-G5-6641
TXNIP,10825.0319,13813.7221,8413.7185,4298.9336,7909.2517,2236.1262,12084.799,4005.6593,26601.4848,5926.5104,3296.6038,7816.8217,10815.2034,2489.2663,31552.3649,4183.8861,20254.8753,22996.582,9286.7281,6188.5459,13652.3662,8370.7597,19132.3819,6343.199,21716.9696,15216.0827,2551.6332,7117.605,11973.3155,3365.5284,5512.4865,5796.8555,6636.2866,2851.6949,11677.4194,2224.8843,7974.1422,3368.7389,6660.5839,5701.1494,2570.1865,6133.1404,15383.9276,920.5366,31672.7968,6373.8131,8671.4334,2375.2469,16591.5083,2787.0472,16175.6148,12598.2863,5717.3696,7954.236,5259.8431,8148.0574,24786.9458,8698.3816,1522.5111,4495.4545,7793.7167,6784.5915,9125.9912,5593.1821,11297.5699,6769.198,9555.3449,3894.0512,3698.7155,15889.5561,4222.9822,7796.4551,6703.9553,9067.5615,7221.1448,7644.8108,10384.7011,8538.961,19282.2097,13454.4777,10615.8348,13526.2288,9662.8296,13015.9774,13778.4637,19896.4613,5932.5284,2681.3514,7508.5502,10523.4671,4605.902,8416.5244,17750.4039,13978.2696,11181.2552
TYMP,1902.9374,2688.8812,686.79,612.429,1136.4346,228.5092,208.5427,1033.9559,188.2617,1332.2813,1168.3019,477.1533,302.4225,644.9856,265.2027,1708.1143,411.3379,351.0742,2752.4028,587.9509,609.4648,200.6689,1440.4528,502.9118,344.075,661.7251,339.2412,292.7004,1174.6498,648.6159,327.0982,1017.3799,273.4209,427.613,580.1843,228.6959,263.5505,345.2724,310.6752,508.8417,1384.939,268.6927,303.14,1911.2487,1318.3664,319.3403,1397.3442,559.842,381.7249,177.8266,284.7946,1315.5242,273.5076,505.9581,145.2442,933.4477,305.4187,205.0025,143.9442,192.9293,508.8322,869.8089,1500.4405,209.5124,461.2563,180.8874,1309.3207,731.6544,685.0915,325.3849,323.8714,863.9222,813.0244,797.3154,1081.9518,2757.2124,472.3357,1616.8831,2633.5635,1056.7515,714.1452,1026.4354,304.8645,769.7368,1032.8861,928.7899,1039.4176,519.3773,250.9294,613.9288,996.6683,399.6813,184.9758,1479.2757,120.1486
TYRO3,678.1609,217.0543,209.4558,409.943,116.9737,460.2829,160.804,151.6695,170.332,481.5149,217.3585,149.2115,160.4691,90.0352,122.4662,286.7246,204.9887,83.0078,531.4382,119.7471,89.341,143.8127,83.6614,433.9848,211.8405,113.2075,384.3562,214.9332,125.9506,993.7361,144.1583,264.0136,160.2374,116.5254,476.9585,371.3586,271.5067,102.0996,109.0328,209.5491,365.7271,726.001,131.5593,477.4682,247.9102,111.4443,260.5834,412.9032,221.2953,194.292,71.0699,461.6935,235.0851,80.6959,208.8511,278.9558,418.7192,180.4806,339.2517,143.9394,153.6455,285.1292,627.3128,195.6904,292.0679,173.6348,89.7314,411.637,1167.3803,62.3172,209.9863,177.8159,101.8777,104.698,349.7028,79.8052,235.4252,226.8398,185.8077,123.7536,54.5946,362.247,1201.2625,140.9774,64.1102,137.1778,372.5142,552.5008,971.3755,186.6011,556.4017,164.7889,598.9499,328.9068,166.3914
TYRP1,18.7314,39.801,11.2518,9.942,79.9251,2.7203,36.4322,55.4612,10.0854,22.092,3.3962,7.2786,18.0013,15.7001,9.7128,42.8175,21.3152,2.9297,20.0787,34.2135,33.6134,11.4668,31.4961,6.063,10.1719,25.1572,6.445,11.9275,1.0674,34.7545,50.9255,10.2606,10.5977,2.4718,200,46.8282,8.4535,1.0978,18.7044,6.6313,1.1219,28.4612,5.1091,364.6371,28.6601,11.994,14.0733,4.74,45.837,2.7442,4.635,24.6976,1.5167,6.4359,4.0067,40.201,12.3153,6.3757,0,9.596,6.639,15.6574,4.8458,33.1001,44.0165,7.6792,0.8425,2.1711,14.4025,9.3476,1.71,1.7153,0.3995,30.4251,131.0604,1.4987,29.7066,135.0649,9.5403,17.8921,19.6701,61.1318,33.42,210.0564,24.2194,3.0581,17.4006,3.6436,20.8178,18.9251,4.7596,12.2909,8.0775,6.4386,4.5417
UBD,9928.4802,2575.4946,1266.2555,1012.0986,1036.9445,1266.5941,126.2563,1448.7832,437.5963,2796.2128,1952.8302,1184.3914,498.8942,3919.2566,487.7534,8123.4827,1438.5488,929.6875,7567.0835,88.1369,1940.7342,491.6388,1418.7992,2622.7363,1286.0798,1464.5103,544.8953,501.9084,13261.6411,1445.5446,169.2293,5821.3231,443.8321,1658.8983,1100.4608,505.672,351.0691,1732.9491,783.3029,979.2219,3461.5061,712.9764,702.9271,642.5869,1945.5457,6096.4518,9822.7216,203.8183,525.6232,7793.6334,1224.1535,645.1613,628.9157,1473.8134,395.6652,1889.4472,22.7833,1637.5674,2112.8725,1156.5657,535.8625,676.5638,671.3656,172.4113,303.5305,860.0683,8434.3339,2747.2861,678.4741,1591.7599,275.6498,919.9543,3744.7064,1215.66,1410.6975,11194.4549,2455.6257,510.8225,10241.2321,1353.8347,586.4903,388.2693,1366.8771,3330.3571,3693.6958,2931.4111,1993.608,1065.5846,521.9331,4360.3331,2084.7216,2574.7126,382.4717,5209.9262,513.6251
UBE2C,1900.3831,1107.4858,1389.1594,2648.5567,2032.6777,1150.7073,1530.7789,2139.219,680.2073,1635.257,2795.4717,2337.2422,1231.2915,2919.2566,1009.7128,1941.6993,880.7256,2371.0938,2151.013,1361.4727,1079.1685,2510.7501,518.7008,3085.7599,1106.5239,1021.5633,1739.5635,904.1031,2175.3169,1926.8539,2797.7671,2158.6765,1704.1119,3018.3616,952.9954,3412.6509,2000.4973,3365.9942,2282.8467,8873.5632,2880.9424,2998.5528,1904.843,3120.743,829.711,2741.1294,1747.3613,1867.5444,1185.7518,1690.9989,2194.9273,1406.25,2613.2358,3517.4486,4709.9186,3090.5748,2782.0197,2729.2791,8242.8662,1848.9899,2123.5329,1633.7244,964.7577,1999.0979,1364.5117,1273.0375,2926.5929,3374.7286,1997.2752,1074.9721,2493.1601,951.4008,2397.523,1010.7383,1480.7632,1642.5628,1007.0553,633.3333,691.441,1007.921,826.9472,1064.8492,3023.0227,1238.2519,1436.5428,2491.481,1624.2898,1351.4409,2214.4981,1528.0091,3621.1328,1068.3965,1324.7173,312.8102,900.9083
UBE2Q1,1745.8493,1708.666,2447.6901,1527.0958,2398.5847,1699.1295,1883.1658,1410.8659,2653.5929,1424.7069,1249.8113,1508.2895,1916.3709,1521.9481,1798.5642,1438.9754,1823.1293,1612.3047,1377.3349,1940.1264,1455.1084,1796.9422,1812.0079,1884.0048,3227.5826,2158.1312,1699.7217,1503.3397,3121.5477,1567.9935,1649.5936,1922.2876,1597.7109,1814.2655,2199.0783,1816.4988,1397.812,1753.2592,1315.6934,1806.8081,1280.0449,1212.2528,1366.2586,868.2491,2085.9804,1256.8716,1631.5969,1902.3041,1420.9485,1786.4984,1672.7179,2019.6573,1647.6176,2235.226,1840.0937,2051.722,2118.8424,2051.9863,1528.8523,1686.3636,1656.4315,1957.585,1612.3348,1536.4246,2185.6946,1587.0307,1950.5003,1629.6135,1850.9148,1603.7782,2030.7798,2056.6038,1714.7423,2051.9016,1661.2449,1548.1454,2007.4267,1604.329,2368.2537,1770.1985,1872.6742,1478.3147,2180.0965,1519.2669,1986.9405,2950.1966,1983.3097,1711.8251,2743.1227,1778.1983,2041.4089,1656.5381,2601.3732,1925.6875,1941.7836
UBE3A,1407.8331,1378.688,1808.071,1150.2928,1292.9504,1747.5517,1891.9598,1415.9593,1225.942,1685.7529,1250.9434,872.22,1060.0216,1105.0945,1096.7061,1900.0287,2312.0181,1090.332,1414.2538,2577.91,1678.4564,1279.9809,1662.8937,1310.5704,1473.5962,1370.6199,1541.5263,2242.1279,1145.2969,1133.1582,2140.045,1277.0525,1522.2552,1100.9887,1285.2535,1864.779,1973.645,1059.4209,1354.0146,1460.2122,1473.0052,1509.889,1506.3332,1087.0313,1711.9656,1397.3013,1648.3941,2822.9098,1637.7352,2318.8804,1474.9582,1441.0282,2043.9761,1012.4113,712.1373,993.259,782.6355,934.2815,1287.2543,947.4747,1342.5015,1071.7067,1884.5815,1759.0316,1830.3439,1563.5666,1715.8504,1483.7169,2818.9957,1119.4844,968.8782,1206.4037,785.0579,1081.4318,1185.1736,2269.764,1570.3676,1908.2251,1463.2927,1630.0438,1097.913,1401.487,1467.5084,1283.8346,926.9809,895.5876,1892.7557,1332.5605,1411.145,1930.3558,1019.5145,1771.253,2050.0808,1488.9336,1563.1709
UCHL1,232.865,314.2427,30.2932,84.1759,122.3853,1.6322,34.5477,215.0538,20.1709,176.7358,66.4151,160.9381,48.8608,16.3409,13.5135,97.4864,47.619,56.1523,15.221,59.8736,112.3397,42.5227,91.0433,26.1667,75.1835,51.2129,10.5464,7.1565,128.6191,37.1792,23.5041,136.1505,2.9674,12.7119,55.2995,35.2119,114.8682,9.3317,28.2847,14.5889,15.1451,27.9788,31.9319,759.5459,176.2599,21.4893,70.3666,3.6866,84.9113,56.5313,37.08,479.3347,12.1334,51.4869,437.7359,1096.2128,32.6355,3.4331,7.6094,46.9697,20.8654,7.8287,145.3744,30.1902,76.1119,11.9454,115.4292,10.8554,23.3554,67.2136,17.4419,10.2916,35.1578,81.4318,1184.548,586.3619,45.3026,128.5714,215.3371,57.7765,61.4189,119.7852,65.3546,93.515,148.1657,120.5767,225.142,18.218,146.0967,189.6291,38.0771,22.7609,244.7496,42.9242,16.1024
UCN2,37.037,10.1816,10.3862,15.9072,12.4883,3.2644,11.9347,102.9994,5.0427,42.8314,20,25.8795,1.0286,33.6431,1.2669,21.7911,3.6281,17.5781,1.9431,23.4288,8.4034,2.8667,6.8898,3.1911,6.6338,16.6217,4.6873,1.9084,64.0427,27.0762,12.1438,28.8087,5.9347,25.4237,5.53,10.1643,16.907,13.1741,8.2117,14.1468,5.6093,7.2359,8.0894,143.1029,2.3883,4.4978,29.0546,8.9533,1.5029,0,3.605,12.0968,1.0111,6.9309,6.0101,3.4318,3.0788,8.8279,1.9023,0.5051,5.2164,21.8379,33.9207,3.6374,3.2095,1.7065,4.634,7.8159,4.6711,1.3354,12.3119,9.7198,0.799,15.66,62.5586,6.3694,7.4267,45.0216,7.2688,17.8921,3.2114,39.24,12.254,16.9173,0.4749,3.0581,2.4858,10.5995,1.487,4.9205,17.1347,3.1865,1.2116,12.3407,1.6515
UGDH,1466.5815,1232.9052,1206.9674,757.2513,1348.3193,1618.0631,1317.8392,906.0555,843.8157,917.9441,1101.1321,1125.3538,868.6931,781.4803,657.5169,896.8747,531.0658,923.8281,2049.324,1325.3998,1573.64,753.9417,2411.9094,3173.1951,599.6988,1500,1642.3026,1903.626,696.998,1423.722,980.9029,1638.542,2289.9534,1020.4802,2139.1705,1689.0825,1427.1507,989.1588,762.3175,2474.8011,1983.4525,1589.9662,1094.6248,938.4245,843.0857,1162.4188,1182.1587,693.0876,1585.511,2060.9221,1318.3984,1645.6653,940.3402,1122.3161,857.9424,960.9021,952.5862,1310.4463,263.792,1678.7879,990.16,1563.6782,1506.6079,1627.3588,1592.8473,1802.0478,754.9236,1640.0347,665.6286,1130.6124,779.0698,1429.96,1108.2701,907.3826,1327.1817,1455.976,587.0776,1414.7186,1015.8096,970.273,813.7,1769.5167,1256.5912,1199.718,1024.3381,952.8178,2649.1477,1231.2024,826.0223,1596.1393,1524.5121,1672.4707,1373.5864,2889.8726,1336.9116
UGP2,2305.2363,2379.2665,3120.6318,1685.5054,2210.0114,2124.0479,1875,1555.1783,1844.516,1240.3066,1306.4151,1945.0061,2364.3471,1807.4335,2149.4932,1572.0157,2197.7324,2310.0586,1480.3192,3220.5281,2400.2654,2555.1839,6373.0315,2146.3103,1751.3328,1339.1734,2729.7495,3218.9885,2149.1661,2271.1659,2235.6282,2236.4205,2966.0873,2132.0621,4403.2258,2097.468,2365.9871,1830.1084,2781.9343,2817.4182,3058.7575,2625.1809,2343.3741,3371.173,2564.6047,2157.4213,2529.1113,2621.1982,2219.7154,2899.5609,2107.8924,1935.9879,1855.4025,2023.3374,1190.5015,2571.8838,2146.5517,3145.1692,892.2004,1924.7475,1700.5335,3753.6517,1654.185,3136.5032,2075.1949,2276.0239,2078.9889,2260.0955,1370.5722,2322.6519,2486.6621,2458.5477,1555.3336,2937.3602,1567.7197,1820.9067,1663.2009,2258.8745,2316.0094,2782.5925,1579.6298,2292.0281,2155.5886,2603.8534,2674.5815,2079.9476,2409.446,2053.6602,2204.8327,1872.0666,2124.7025,5190.3949,1896.2036,7880.3488,2399.6697
UGT1A10,5.1596,98.202,106.8484,40.7557,148.5066,465.1143,1725.9611,211.1998,236.711,484.3237,208.3698,9.4905,334.2488,133.156,569.8142,108.0914,654.1451,33.2275,174.7819,7.0063,126.1389,438.194,962.9577,84.6749,7.8589,22.4259,219.2823,559.6135,114.7378,129.3473,42.2251,69.5157,475.0191,36.7373,394.4055,394.308,113.2621,54.2391,235.0912,480.7206,190.6605,207.3131,15.4337,65.3595,35.4144,600.5047,26.2944,92.0448,473.245,108.101,472.0278,258.8256,18.736,57.4079,18.0503,17.1541,0,240.2403,3.1959,35.4747,102.6106,436.8122,0,80.5241,457.5332,378.5154,7.9284,79.0143,118.7855,209.9467,17.3222,23.9966,31.2865,134.4116,6.6562,31.5399,61.01,225.8312,11.0621,5.2223,37.61,122.2635,73.3012,194.9671,173.0547,51.7912,102.8161,286.2438,75.9033,681.7638,397.8391,548.2963,373.7278,44.0241,1400.5078
UGT1A1,1.2686,4.591,2.3196,4.633,34.4427,1.5778,69.0892,0,2.4877,6.2399,4.2943,18.0671,1.9853,7.1804,3.6824,1.0972,140.3447,0,98.3824,19.1856,2.3839,2.8476,40.9892,13.5237,2.6403,0,0,5.4532,0,8.3694,0,1.6496,4.6588,112.7366,39.1982,5.9751,3.8538,0,6.6104,32.0292,7.9652,21.5533,1.3411,0,0,0,35.6464,7.3785,6.6539,0,376.8405,11.376,0,4.921,1.798,0,0.6958,1.8637,0,6.601,2.1103,6.5967,7.4273,2.026,67.0151,1.1305,0,58.9622,12.5574,7.5359,1.9596,321.2121,1.0987,1.7629,0,7.1712,0.9135,8.0433,4.2477,0,0,8.2363,9.7958,0,0,0,137.1875,1.0964,0,42.6192,396.4208,34.7513,9.4507,2128.0376,8.4847
UGT1A4,0,0,0,0,1.074,0.9249,0,0,0,0,0,1.1565,0,0,0,0,3.873,0,0.8517,0,1.172,0,0,0,0,0,0,0.6727,0,0,0,0,1.1488,0,0,0,0,0,0,0,0,1.2494,0,0,0,0,0,0,1.0896,0,0,0,0,0,0,0,0,0,0,0,0,1.0837,0,0,7.3544,0.6271,0,0,1.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9659,0,0,2.2029,1.3946,4.1015,1.0218,9098.8652,1.3873
UGT1A5,0,0,0,0,1.099,0,0,0,0,1.2624,0,0,0,0,0,0,1.3243,0,0,0,0,0,0,0,0,0,0,0,0,1.2124,0,0,1.1785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5295,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2563,0,0,0,1.0276,0,0,0.8748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2672,1.4327,0,2.0477,103.5761,0
UGT1A6,1.8689,29.8276,27.7313,41.4119,107.4368,508.58,2397.0729,199.5925,103.5999,328.44,231.0943,93.9466,255.8144,144.9151,390.9164,10.7732,177.9637,87.8906,45.4848,160.5058,191.3976,446.7654,22.2146,120.6733,9.451,27.1339,88.2906,941.3192,240.8219,103.431,30.3633,28.2996,276.6003,30.3743,50.4101,617.2139,274.3411,70.7836,370.2418,449.8011,418.3705,312.8654,48.2171,494.9157,65.0155,482.3188,37.5077,41.0797,74.2485,51.0483,428.6134,356.3054,10.2376,50.5067,178.9459,18.5611,8.2266,606.4689,38.4084,142.9192,93.1168,140.319,9.3128,49.9265,2944.1495,412.6621,13.3965,234.7026,186.3916,345.273,37.606,80.0114,90.9788,87.2215,12.371,78.4414,63.2863,118.3203,4.225,6.7058,87.821,45.9108,59.9146,39.234,375.5147,118.1389,3417.3011,606.2703,100.8625,533.3611,394.4645,311.6604,561.668,4324.0134,257.9645
UGT1A7,1.3069,0,0,0,0,0,3.9259,4.9632,1.6753,2.5518,0,0,0,0,1.2542,0,0,0,1.765,0,0,8.753,0,1.7264,0,0,1.5937,0,0,0,0,0,0,0,1.4286,2.0365,0,0,0,0,0,0.7091,0,0,0,0,0,0,0,0,0,0,0,1.6882,0,0,0,0,0,0,0,0,0,0,0,1.1519,0,0,0,0.6988,0,0,0,0,0,0.517,0,0,0,0,0,0,1.1103,0,0,2.5775,1.1754,0,0,0.6132,1.4469,1.4248,1.0541,0,1.4533
UGT1A8,0,1.953,14.4801,9.425,33.8016,36.6104,156.2312,31.2168,80.8853,52.0108,36.3321,2.2806,99.3828,13.8385,143.2517,24.2569,89.9955,6.4795,42.6511,0,33.4631,121.3856,344.685,46.7363,2.5784,6.15,14.2493,121.7247,9.8145,59.9798,3.3062,14.5859,114.8622,6.7373,136.3825,38.2539,18.9955,8.9145,15.6432,94.6861,24.6641,13.15,0,0,7.0456,82.8736,8.5302,27.6919,33.1304,15.3842,95.0792,29.0222,2.8918,12.6093,1.7229,1.5443,0,35.6891,2.1497,0,1.7499,131.9794,0,9.7445,63.4021,49.1809,0,10.6122,18.2094,38.5566,2.7633,14.4197,2.1294,36.7517,1.6171,0,1.5707,12.0563,0,0,3.8296,40.4957,5.2506,18.8863,3.2103,0,5.6712,53.3157,5.0074,30.2801,71.0804,203.8056,86.4176,6.1435,119.4261
UGT1A9,1.8859,7.7427,13.5064,0.8749,15.7394,18.8901,159.0955,9.1681,49.8053,33.2867,16.8906,9.7655,21.6119,0.4934,33.4713,4.5379,79.5556,7.2705,11.7331,8.241,2.7421,21.7105,36.6043,8.1755,0,0,22.2704,56.3335,20.483,10.4668,0,0,18.529,6.4513,11.8157,18.6696,0,0,20.1186,19.1291,21.3603,11.7656,6.5396,34.1658,0,39.5802,13.297,2.1224,7.5143,0,32.1308,13.3266,3.0232,4.8665,0,0,2.7771,76.5032,0,0,6.7244,16.4732,0,0,69.4865,9.9701,2.6877,0,7.0455,0.6855,0.5438,0,8.5178,3.387,1.9362,4.571,2.4434,0.6797,0,0,0,1.1813,1.0732,6.7763,47.5318,7.0467,132.7521,49.2514,0.0149,27.8842,88.5436,36.1944,30.7916,2289.9048,105.9042
UGT2B15,7.6628,3.7024,38.0829,130.9034,162.7641,60.9358,113.0653,55.4612,154.0832,23.8954,28.6792,1.2131,548.2693,55.431,66.723,29.8194,576.4172,48.8281,0.9716,1717.7389,280.8492,375.5375,1082.6772,182.2098,191.0545,11.2309,234.3636,612.834,37.8919,69.509,47.3999,83.6635,48.3256,37.4294,252.5346,69.3348,4.9727,23.6037,194.7993,81.3439,3167.5782,54.9928,143.4806,33.0237,92.1901,7.996,23.6069,113.7591,42.0799,187.157,3.09,4.5363,5.5612,20.2977,0,0,3.6946,7.847,0,8.5859,56.9057,1363.8405,80.1762,27.2803,23.3838,88.3106,0.4213,287.8854,5.4496,18.6952,23.5978,42.3099,13.9832,184.34,4.0663,323.3421,65.3546,167.0996,1.3629,16.4011,4.4157,122.6766,56.4426,154.6053,20.4203,2.6212,3.9062,5.9622,67.658,79.1067,158.9719,261.7503,22.2132,6664.5205,6256.8126
UGT2B7,93.2312,2.7768,42.8432,10.9362,30.8045,89.7715,47.1106,18.6757,164.729,29.7565,6.4151,27.9013,302.4225,39.09,16.8919,107.4262,70.7483,12.6953,252.2793,11.5284,102.6095,54.4673,151.5748,13.4025,3.0958,53.0099,43.9432,40.0763,16.5444,44.0493,6.2678,40.2532,83.9339,19.0678,86.1751,94.0194,10.9398,50.5009,11.8613,32.7144,67.3117,37.1442,19.1591,88.0633,2.866,80.4598,10.8955,57.4062,56.357,60.9221,41.7149,90.7258,5.0556,20.7928,49.0825,8.8246,1.2315,0.4904,3.1706,86.8687,1.8969,104.6572,22.467,26.5528,1038.9729,31.57,80.0421,232.3057,7.7851,26.2623,7.1819,10.8634,278.8654,33.557,7.507,22.1057,19.3093,41.5584,5.4516,27.2109,8.8315,5.3697,89.1199,24.906,53.6626,29.7073,5463.7784,250.414,66.171,3.785,16.1828,126.0954,336.4297,8590.7445,53.6746
UHRF1,418.4759,386.4399,515.4127,304.5575,212.7172,520.1306,675.2513,593.6616,202.2692,357.0424,802.6415,851.5811,296.2506,809.0356,366.9764,615.1123,667.5737,375.9766,557.3267,673.4771,178.682,751.075,186.0236,313.0435,537.783,456.4061,598.7989,315.3626,592.9179,542.3116,945.2551,863.4706,565.0699,604.5162,191.2442,935.8381,372.9488,534.1018,414.6898,367.3696,482.4008,345.3932,280.5748,436.1885,288.0344,402.2989,542.0497,648.3213,533.5132,618.0022,350.1996,302.9234,373.6083,401.004,463.2789,369.6531,282.0197,586.5571,1100.1902,357.0707,367.9905,698.4017,924.2203,883.877,448.8767,471.8387,632.3286,1389.0534,294.6672,206.092,563.5978,675.2316,391.5302,365.9955,250.5411,686.3994,388.7857,712.987,224.423,353.7415,144.5151,279.2235,503.5277,293.2331,276.861,589.7772,1172.5817,844.9818,355.7621,254.3528,748.6911,321.8391,151.046,47.2166,154.005
ULBP1,53.6398,32.859,9.9535,5.6338,9.5744,20.6746,11.9347,9.6208,11.2061,11.2714,22.2642,14.1529,14.9154,30.1186,2.1115,43.5821,4.0816,82.0312,19.7549,34.2135,45.5551,14.8113,11.3189,22.6566,22.1128,6.7385,42.1854,9.542,10.1401,10.1031,8.2264,19.3373,15.2607,2.4718,8.2949,29.7668,78.0706,16.4677,16.8796,3.9788,26.9247,13.9894,21.7137,0,56.3649,15.4923,7.7176,48.4529,21.4157,77.9363,11.33,27.2177,53.0837,7.426,13.0219,22.0615,3.0788,7.847,5.0729,38.8889,45.5246,41.6157,195.5947,18.1868,14.2137,13.2253,101.9484,13.8949,43.986,6.2317,8.2079,14.8656,19.5765,4.9217,27.213,21.3563,4.456,6.4935,5.9059,7.0823,2.81,7.4349,8.5407,28.6654,3.7991,27.0861,25.5682,22.8553,17.8439,5.6775,8.5673,35.0518,47.2536,8.5848,4.1288
ULBP2,48.957,12.0329,16.0121,11.2676,77.8437,9.7933,1.2563,16.9779,40.3418,20.7394,19.2453,8.0873,47.3178,41.9737,1.6892,19.8796,2.2676,64.4531,29.1465,85.1618,62.8041,5.7334,5.4134,113.6019,53.0707,8.9847,14.0618,34.1126,82.1881,11.7195,17.628,11.4445,16.9563,5.6497,14.7465,24.6846,97.9612,18.1145,14.1423,6.6313,34.7777,13.9894,17.0303,34.3997,136.6133,3.998,6.8097,31.0731,1.8786,35.6751,10.3,95.2621,8.5945,1.9803,2.0034,11.7661,20.936,3.9235,5.707,15.1515,165.5009,63.8656,344.9339,24.7341,41.2655,14.0785,19.3786,53.8428,64.6166,4.4512,14.3639,105.203,11.9856,98.8814,14.7013,20.9816,4.0847,32.9004,23.1692,11.5553,4.4157,25.6093,23.0227,49.3421,8.548,57.2302,30.5398,41.7357,13.7546,6.056,215.6116,7.7387,6.462,23.0718,7.019
ULBP3,119.6254,29.1565,22.0708,32.1459,39.5463,110.4461,20.1005,29.4284,50.4272,36.9702,94.3396,43.6717,49.3751,41.9737,34.6284,76.4599,12.6984,93.2617,37.2428,46.8576,22.5564,19.1113,16.7323,110.4108,45.9946,9.8832,108.9791,140.2672,41.6278,28.6927,50.5337,40.2532,72.9123,55.4379,49.3088,85.6702,103.9284,30.1908,27.3723,22.9885,44.8745,100.8201,49.388,2.752,83.5921,44.4778,33.1404,96.3792,87.1655,81.2294,36.565,38.8105,44.4892,14.852,9.516,21.081,0,27.9549,17.1211,7.0707,28.4529,47.3842,207.9295,41.1023,22.4668,44.7952,24.4339,36.9084,78.6298,49.4087,4.446,59.4626,16.3803,21.0291,43.4783,28.8498,17.824,24.6753,29.5293,67.8408,11.2401,38.0008,42.332,64.8496,14.7216,94.3644,76.7045,45.3793,28.9963,10.598,19.9905,47.3427,31.0985,37.0221,64.4096
UNC5A,15.3257,17.5865,2.5966,2.9826,8.7418,0,1.8844,16.9779,1.1206,5.4103,3.0189,2.4262,0.5143,46.4595,1.2669,16.4389,1.3605,1.4648,0.9716,2.6032,3.096,10.989,8.3661,5.1057,1.3268,5.8401,0.5859,2.624,27.2181,2.8289,4.7008,3.1571,1.2717,0.7062,4.1475,1.089,6.9617,2.1957,3.1934,8.3996,0.5609,1.4472,7.6637,9.6319,420.8264,0.4998,4.0858,0.5267,2.63,0.5488,3.605,74.5968,4.0445,0.4951,3.0051,2.4513,1.8473,1.9617,0.6341,0.5051,1.4226,4.1204,13.6564,0.7275,7.3361,0.4266,2.1064,3.4737,6.6174,1.7805,3.42,1.1435,242.9085,3.132,8.1326,580.7419,0.7427,69.2641,824.5502,5.2185,3.6129,11.9785,6.3127,1.8797,14.2467,4.8056,3.9062,1.6562,3.7175,10.2195,35.6973,0.9104,3.231,12.3407,0
